Unnamed: 0,TotalT,Temp,LSR,CA,Size,IsoT,HeatT,Ramp,F_X,Ro,logRo,P,logP,H,logH,Acetyl,acetic,fenton,formic,malic,none,oxalic,phosphoric,sulfuric,acacia,aspen,basswood,beech,birch,carob,eucalyptus,maple,meranti,mixed,oak,olive,paulownia,poplar,vine,willow,Yield
1208,71.97575383,373.65,8,0.203935964,8,62.53825383,9.4375,8,18.86363636,64.6945353,4.169676736,1.097709408,0.093225652,1.113474143,0.107484986,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83.28800673
1209,90.30447284,433.15,6,0,5,90.30447284,0,0,15.1,5276.317037,8.570983603,409.1524096,6.014087726,601.8590696,6.400023314,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43.31405204
1210,55,423.15,5,0,13.375,20,35,2,16.81818182,593.2184914,6.385562782,39.74416271,3.68246298,55.3257975,4.013239301,4.041182796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.710993186
1211,90,393.15,10,0.20391725,0.425,90,0,0,15,349.2338914,5.855741874,11.73377388,2.46247134,13.61175501,2.610933759,3.27606383,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,93
1212,26.54647193,413.15,10,0.137136588,0.5,24.54647193,2,57.5,20.909,369.60414,5.912432541,20.55762508,3.023231922,27.00923364,3.296178794,4.269325153,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.57100514
1213,78.92631373,398.15,8,0.203935964,8,66.42631373,12.5,8,18.86363636,361.7699539,5.891008523,14.03106797,2.641274011,16.8109424,2.822030008,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79.85002141
1214,15.06739323,433.15,10,0.137136588,0.5,12.56739323,2.5,54,20.909,734.2886673,6.598902231,56.94047106,4.042006355,83.75885889,4.427941943,4.269325153,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32.26704255
1215,188.1734694,398.15,8,0.407871928,8,175.6734694,12.5,8,18.86363636,956.7501093,6.863542239,37.10707776,3.613807727,44.45883581,3.794563723,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66.56732009
1216,60.28742359,438.15,8,0,5,30.28742359,30,4.666666667,16.70454545,2483.718781,7.817512224,204.3043189,5.319610642,308.641892,5.732181679,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38.59054739
1217,70,413.15,9,0.132546213,0.5,70,0,0,14.64,1054.012563,6.960359649,58.62487123,4.07115903,77.02314044,4.344105902,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37.14860887
1218,69.17266187,433.15,9,0.101958625,0.84,4,0,0,16.59,233.7123233,5.454090971,18.12324004,2.897195095,26.6591034,3.283130683,3.695454545,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.89550055
1219,100,403.15,8,0.405231539,0.5,98.98256944,1.017430556,103.2011467,33.20454545,756.6055696,6.628842074,33.47084831,3.51067486,41.38520307,3.722923403,3.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34.21218344
1220,110,433.15,4,0,5,60,50,2.7,17.6,3505.684849,8.162141172,271.8486007,5.605245296,399.8865509,5.991180884,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70.22727273
1221,124.0499584,433.15,6,0,5,120.0499584,4,33.75,14.7,7014.28867,8.855704586,543.9235532,6.29880871,800.1060632,6.684744298,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51.38607644
1222,142,428.6045455,7.69,0,5,75,67,2.205882353,14.5,3219.940995,8.077118314,234.7529454,5.458533665,336.8763461,5.819715937,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.091742253
1223,42.85714286,493.15,15,0,0.59,15,27.85714286,7,16.03409,51207.60942,10.84364342,4731.757532,8.462051984,9246.180286,9.131965803,2.573478261,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.367824429
1224,157.7246848,373.65,8,0.305903946,8,148.2871848,9.4375,8,18.86363636,153.400038,5.033049137,2.602826717,0.956598053,2.640207168,0.970857387,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83.06189158
1225,21.25,448.15,10,0,8,2.5,18.75,8,18.86363636,403.847162,6.001036495,36.39684703,3.594482151,57.88979169,4.05854106,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.970120482
1226,45,433.15,4,0.288792625,20,40,5,27,19.33,2337.123233,7.756676064,181.2324004,5.199780188,266.591034,5.585715776,4.041182796,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,46.33212623
1227,60,443.15,4,0.045708819,0.42,60,0,0,25.02272727,6905.733407,8.840107274,597.1804559,6.392219339,925.9542035,6.830824777,3.439166667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24.45776567
1228,135.58,373.73,10,2.039172504,0.5,60,75.58,1,19.77272727,62.40632273,4.133666596,1.062309994,0.060445776,1.078190633,0.075284296,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68.27586207
1229,30,443.15,15,0,0.177,20,10,14.5,12.16,2301.911136,7.741494985,199.060152,5.29360705,308.6514012,5.732212488,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.180921053
1230,25,413.15,9,0.132546213,0.5,25,0,0,14.64,376.4330584,5.930740232,20.93745401,3.041539613,27.50826444,3.314486485,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.093145241
1231,120.1636326,408.15,8,0.407871928,8,106.4136326,13.75,8,18.86363636,1141.633089,7.04021505,56.9450221,4.042086278,72.60659619,4.285055774,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,58.31448548
1232,0,403.15,8,0.405231539,0.5,0,0,100,33.20454545,0,0,0,0,0,0,3.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1233,354.5320095,373.65,8,0.203935964,8,345.0945095,9.4375,8,18.86363636,356.9931611,5.877716625,6.057308391,1.801265541,6.144300321,1.815524875,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83.49461565
1234,60,398.15,8,0.810463078,0.5,59.03101852,0.968981481,103.2011467,33.20454545,321.4938124,5.772978298,12.46897783,2.523243786,14.93936659,2.703999782,3.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40.23545517
1235,64.10582011,448.15,6,0,5,60.10582011,4,37.5,15.1,9709.425949,9.18085244,875.0649361,6.774298096,1391.805362,7.238357005,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,56.97354323
1236,65.03890392,388.15,8,0.407871928,8,53.78890392,11.25,8,18.86363636,148.7127141,5.002016352,4.274976234,1.452778543,4.797598103,1.568115397,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,81.62406116
1237,192.7461264,388.15,8,0.101967982,8,181.4961264,11.25,8,18.86363636,501.7908825,6.218183464,14.42475252,2.668945656,16.18819884,2.78428251,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.25219129
1238,449.4122959,373.65,8,0.407871928,8,439.9747959,9.4375,8,18.86363636,455.1448629,6.120615748,7.722704795,2.044164665,7.833614288,2.058423998,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83.28224411
1239,34.70588235,423.15,6,0,22.5,20,14.70588235,8.5,20,593.2184914,6.385562782,39.74416271,3.68246298,55.3257975,4.013239301,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.21469
1240,20,513.15,40,0,5,20,0,0,23.78409091,264939.7438,12.4872577,20818.58734,9.943601489,44064.83417,10.69341733,3.508,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.293896577
1241,28.2903455,408.15,8,0.203935964,8,14.5403455,13.75,8,18.86363636,155.992603,5.04980859,7.780960726,2.051679817,9.920956259,2.294649314,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79.79709495
1242,217,430.4227273,7.69,0,5,150,67,2.205882353,14.5,7284.703796,8.893532058,544.8771295,6.300560319,789.7422725,6.671706655,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42.74099754
1243,99,413.15,5,0.02,3,69,30,3.833333333,16.93181818,1038.955241,6.945970911,57.78737307,4.056770293,75.92280986,4.329717164,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.44966443
1244,120.1781766,428.15,8,0,5,95.17817662,25,5.2,16.70454545,3962.237768,8.284564238,286.9703181,5.659378789,410.779602,6.018056823,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34.18824499
1245,97.05975878,398.15,8,0.203935964,8,84.55975878,12.5,8,18.86363636,460.5280395,6.132373743,17.86135126,2.882639231,21.40009214,3.063395228,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79.02858342
1246,20.9352518,433.15,9,0.101958625,0.84,10,0,0,16.59,584.2808082,6.370381703,45.30810011,3.813485827,66.64775849,4.199421415,3.695454545,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.17132057
1248,0,425.15,20,0.20391725,0.42,0,0,0,15.45454545,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1249,95,403.15,10,0.611751751,0.5,60,35,3,19.77272727,458.6295792,6.128242867,20.28893481,3.010075654,25.08635811,3.222324197,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,71.31034483
1250,196.8,418.15,8,0,8,181.8,15,8,18.86363636,3842.024189,8.253754639,235.7496507,5.46277044,318.9319578,5.764977782,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.34795181
1251,30.05413279,473.15,40,0,5,30.05413279,0,0,23.78409091,26440.73782,10.1826612,2597.24159,7.862205234,4653.905922,8.445462129,3.508,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36.55068103
1252,8,473.15,1.53164557,0.101307885,6,7.5,0.5,350,17.04545455,6598.278347,8.794564037,648.1408751,6.474108073,1161.380854,7.057364968,2.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68.53753067
1253,18.75,448.15,8,0,8,0,18.75,8,18.86363636,0,0,0,0,0,0,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.610698795
1254,172,429.6954545,7.69,0,5,105,67,2.205882353,14.5,4853.961666,8.487550489,359.4175396,5.884484775,518.8711595,6.251655605,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.1630182
1255,86.25573848,408.15,8,0.101967982,8,72.50573848,13.75,8,18.86363636,777.8603941,6.656547066,38.79992422,3.658418294,49.47105693,3.90138779,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78.00578482
1256,71.53387208,398.15,8,0.203935964,8,59.03387208,12.5,8,18.86363636,321.5093535,5.773026637,12.46958058,2.523292125,14.94008876,2.704048121,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80.60991062
1257,125.2684363,398.15,8,0.305903946,8,112.7684363,12.5,8,18.86363636,614.157699,6.420251734,23.81980129,3.170517222,28.53904696,3.351273218,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74.31880781
1258,76.875,433.15,8,0,8,60,16.875,8,18.86363636,3505.684849,8.162141172,271.8486007,5.605245296,399.8865509,5.991180884,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.15373494
1259,54,453.15,5.666666667,0,2,39,15,2.666666667,19.31818182,8842.19528,9.08729046,823.5934117,6.713676976,1342.954954,7.202627654,3.439166667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66.83998203
1260,8.684398751,513.15,40,0,0.425,3.457975986,5.226422764,41.13712375,20.9,45807.7636,10.73220887,3599.508755,8.188552658,7618.756921,8.938368502,3.508,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39.85199032
1261,22.28423683,408.15,8,0.305903946,8,8.534236828,13.75,8,18.86363636,91.55750927,4.516967291,4.566917725,1.518838519,5.822955877,1.761808015,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82.22325386
1262,8,463.15,1.53164557,0.050653942,6,7.5,0.5,330,17.04545455,3349.605765,8.116597936,325.3089138,5.784775235,556.6279801,6.321897118,2.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72.05348643
1263,60,383.15,10,0.20391725,0.425,60,0,0,15,118.1920287,4.772310664,2.869643067,1.054187655,3.112836555,1.135534386,3.27606383,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37.2
1264,60,383.15,10,0.305875876,0.425,60,0,0,15,118.1920287,4.772310664,2.869643067,1.054187655,3.112836555,1.135534386,3.27606383,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,62.06666667
1265,45.80117592,408.15,8,0.101967982,8,32.05117592,13.75,8,18.86363636,343.8533398,5.840215229,17.15151411,2.842086456,21.86869042,3.085055953,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,81.68801253
1266,75.4,373.55,10,1.631338003,0.5,0,75.4,1,19.77272727,0,0,0,0,0,0,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1267,67.5,448.15,8,0,2,30,37.5,2,19.48,4846.165944,8.485943144,436.7621644,6.079388801,694.6775003,6.54344771,4.041182796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49.66049095
1268,90,433.15,4.5,0.664240435,4,90,0,0,17.2386,5258.527273,8.56760628,407.772901,6.010710404,599.8298264,6.396645992,3.439166667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.52096329
1269,19,448.15,10,0.076468969,1,7,12,12.5,18.75,1130.772054,7.030655912,101.9111717,4.624101568,162.0914167,5.088160477,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78.42984333
1270,64.44050992,448.15,20,0.101958625,0.5,19.44050992,45,3.333333333,16.99431818,3140.397903,8.052104792,283.0293062,5.645550448,450.1628278,6.109609357,3.695454545,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.55241194
1271,35.57482993,398.15,8,0.407871928,8,23.07482993,12.5,8,18.86363636,125.6697789,4.833657664,4.874039954,1.583923152,5.839698384,1.764679149,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80.48308274
1272,90,373.15,10,0.20391725,0.425,90,0,0,15,90,4.49980967,1.496434634,0.403085368,1.512432318,0.413719161,3.27606383,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27.06666667
1273,88.97842748,373.65,8,0.305903946,8,79.54092748,9.4375,8,18.86363636,82.28345094,4.410170005,1.396150661,0.333718922,1.416201455,0.347978255,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83.22747347
1274,457.18844,373.65,8,0.101967982,8,447.75094,9.4375,8,18.86363636,463.1891238,6.138135445,7.859196399,2.061684362,7.972066113,2.075943695,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,85.24536359
1275,60,443.15,8,0.407834501,8,60,0,0,19.43,6905.733407,8.840107274,597.1804559,6.392219339,925.9542035,6.830824777,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,58.83591447
1276,5,453.15,20,0.75,7.9,5,0,0,18.75,1133.61478,7.033166726,105.5888989,4.659553242,172.173712,5.148503921,2.128411429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23.52
1277,180,373.15,10,0.303923654,0.5125,175,5,15,16.3,175,5.164785974,2.90973401,1.068061672,2.940840618,1.078695465,3.27606383,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,98.77300613
1278,19,468.15,10,0.076468969,1,7,12,14.16666667,18.75,4387.821385,8.386588115,430.1482582,6.064129936,753.3769451,6.624565694,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49.38680616
1279,19.05376344,433.15,6,0,5,15.05376344,4,33.75,15.1,879.5625069,6.779424633,68.2057421,4.222528756,100.329959,4.608464344,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.415845526
1280,15.02307692,473.15,10,0.101958625,0.5,12.52307692,2.5,70,20.909,11017.43297,9.307234113,1082.229071,6.986778148,1939.208237,7.570035043,4.269325153,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37.07396784
1281,60,378.15,8,0.405231539,0.5,59.22481481,0.775185185,103.2011467,33.20454545,83.12318583,4.420323674,1.68183444,0.519885126,1.761812099,0.566342881,3.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.97399042
1282,26.36975244,388.15,8,0.101967982,8,15.11975244,11.25,8,18.86363636,41.80229114,3.73295115,1.201671304,0.183713341,1.348577315,0.299050196,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82.62403939
1283,19.49094631,473.15,40,0,5,19.49094631,0,0,23.78409091,17147.55853,9.749611083,1684.383866,7.429155118,3018.18825,8.012412013,3.508,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32.52559831
1284,80,403.15,8,0.810463078,0.5,78.95,1.05,100,33.20454545,603.480088,6.402713046,26.69685672,3.284545833,33.00946622,3.496794375,3.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38.06707734
1285,60,443.15,8,0.101958625,8,60,0,0,19.43,6905.733407,8.840107274,597.1804559,6.392219339,925.9542035,6.830824777,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39.76980302
1286,25,433.15,3.333333333,0,1,20,5,27,23.86363636,1168.561616,7.063528884,90.61620022,4.506633007,133.295517,4.892568596,4.041182796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.754920635
1287,17,468.15,10,0.076468969,1,5,12,14.16666667,18.75,3134.158132,8.050115879,307.2487559,5.727657699,538.1263894,6.288093457,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59.97854746
1289,47.17289362,388.15,8,0.203935964,8,35.92289362,11.25,8,18.86363636,99.31771462,4.59832395,2.855040823,1.049086142,3.204073586,1.164422996,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80.59261034
1290,11.46919692,388.15,8,0.101967982,8,0.219196923,11.25,8,18.86363636,0.606024048,-0.50083561,0.017421096,-4.050073419,0.019550849,-3.934736565,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83.07978942
1291,60,433.15,8,0,2,30,30,2,19.48,1752.842424,7.468993992,135.9243003,4.912098116,199.9432755,5.298033704,4.041182796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21.93975173
1292,196.875,433.15,8,0,8,180,16.875,8,18.86363636,10517.05455,9.260753461,815.545802,6.703857585,1199.659653,7.089793173,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42.40963855
1293,36.95,448.15,8,0,8,18.2,18.75,8,18.86363636,2940.00734,7.986167357,264.9690464,5.579613013,421.4376835,6.043671922,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.287710843
1294,75.57806373,373.65,8,0.407871928,8,66.14056373,9.4375,8,18.86363636,68.42105068,4.225680536,1.160939339,0.149229452,1.177612149,0.163488786,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82.83302913
1295,22,433.15,9,0.152937938,0.84,18,4,67.5,16.59090909,1051.705455,6.958168368,81.5545802,4.401272492,119.9659653,4.78720808,3.695454545,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.47093669
1296,49.90986343,453.15,10,0,0.5,46.50986343,3.4,45.58823529,20.909,10544.85372,9.26339322,982.1850539,6.889779737,1601.555166,7.378730415,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,74.92113565
1297,45,388.15,10,1.019586252,0.5,15,30,3,19.77272727,41.47120594,3.724999354,1.19215375,0.175761545,1.337896226,0.291098399,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45.11264368
1298,49.56798867,448.15,20,0.101958625,0.5,4.567988669,45,3.333333333,16.99431818,737.907704,6.603818754,66.50415393,4.197264411,105.775965,4.66132332,3.695454545,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2751573
1299,40,443.15,15,0,0.177,30,10,14.5,12.16,3452.866703,8.146960094,298.5902279,5.699072158,462.9771018,6.137677597,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.5
1300,4,448.15,6,0,5,0,4,37.5,15.1,0,0,0,0,0,0,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1301,10.219765,443.15,3,0.040523154,2.75,10,0.219765,318.5220577,15.94375124,1150.955568,7.048347805,99.53007598,4.60045987,154.3257006,5.039065308,2.879853118,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.115326594
1302,3,433.15,20,0.1,0.25,1,2,67.5,20.90909091,58.42808082,4.06779661,4.530810011,1.510900734,6.664775849,1.896836322,4.041182796,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,66.1
1303,60,383.15,8,0.405231539,0.5,59.17636574,0.823634259,103.2011467,33.20454545,116.5695787,4.758488337,2.830250794,1.040365328,3.070105908,1.121712059,3.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.45585216
1304,86.3215859,448.15,20,0.101958625,0.5,41.3215859,45,3.333333333,18.74431818,6675.042079,8.806130787,601.5901765,6.399576444,956.8392001,6.863635352,4.269325153,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,70.07462909
1305,35.71428571,443.15,15,0,0.59,15,20.71428571,7,16.03409,1726.433352,7.453812913,149.295114,5.005924978,231.4885509,5.444530416,2.573478261,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.1842674
1306,150,443.15,4,0,10.35,90,60,2.416666667,20.47,10358.60011,9.245572382,895.7706838,6.797684447,1388.931305,7.236289885,3.439166667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52.07620909
1307,53.52941176,413.15,6,0,22.5,40,13.52941176,8.5,20,602.2928934,6.400743861,33.49992642,3.511543242,44.01322311,3.784490114,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.178305
1308,100,433.15,9,0.132546213,0.5,100,0,0,14.64,5842.808082,8.672966796,453.0810011,6.11607092,666.4775849,6.502006508,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72.54098361
1309,19,468.15,10,0.076468969,1,7,12,14.16666667,18.75,4387.821385,8.386588115,430.1482582,6.064129936,753.3769451,6.624565694,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32.86623867
1310,353.5490555,373.65,8,0.407871928,8,344.1115555,9.4375,8,18.86363636,355.9763155,5.874864199,6.040054987,1.798413116,6.126799133,1.812672449,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83.69039263
1311,60,423.15,10,0.20261577,50,25,35,2,16.81818182,741.5231142,6.608706333,49.68020338,3.905606531,69.15724687,4.236382852,4.041182796,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35.37837838
1313,53.10813485,413.15,10,0.137136588,0.5,51.10813485,2,57.5,20.909,769.5516604,6.645808086,42.80296892,3.756607468,56.23584355,4.029554339,4.269325153,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31.21803373
1314,19,458.15,10,0.076468969,1,7,12,13.33333333,18.75,2227.470718,7.708622013,212.6890923,5.359831439,355.3597215,5.873130576,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82.42603894
1315,0.985711771,443.15,6,0,5,0.985711771,55,2.636363636,21.59090909,113.4510451,4.731371423,9.810796747,2.283483488,15.21206597,2.722088926,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925663589
1316,735.4,373.55,10,1.631338003,0.5,660,75.4,1,19.77272727,678.1432027,6.519358479,11.46001882,2.438864353,11.61618466,2.452399355,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,84.45977011
