TotalT,Temp,LSR,CA,Size,IsoT,HeatT,Ramp,F_X,Ro,logRo,P,logP,H,logH,Acetyl,acetic,fenton,formic,none,oxalic,sulfuric,acacia,aspen,beech,birch,eucalyptus,maple,mixed,oak,paulownia,poplar,salix,vine,Yield
315,433.15,5.666666667,0,2,300,15,1.333333333,19.31818182,17528.42424,9.771579085,1359.243003,7.214683209,1999.432755,7.600618797,3.71375,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33.14661774
71.53387208,398.15,8,0.203935964,8,59.03387208,12.5,8,18.86363636,321.5093535,5.773026637,12.46958058,2.523292125,14.94008876,2.704048121,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,80.82231284
81.15107914,433.15,9,0.101958625,0.84,6,0,0,16.59,350.5684849,5.859556079,27.18486007,3.302660203,39.98865509,3.688595791,4.451428571,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,34.06121205
52.955166,388.15,8,0.203935964,8,41.705166,11.25,8,18.86363636,115.3042352,4.747574158,3.314598002,1.19833635,3.719812278,1.313673204,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,72.67624924
19.20898215,398.15,8,0.101967982,8,6.708982145,12.5,8,18.86363636,36.53835393,3.598362502,1.417121908,0.34862799,1.697886065,0.529383986,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,33.71507199
6.851355014,493.15,40,0,0.425,2.111111111,4.740243902,41.13712375,20.9,7206.996881,8.882807622,665.9510601,6.501216185,1301.314262,7.171130004,3.515384615,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.860644344
95.83728037,408.15,8,0.407871928,8,82.08728037,13.75,8,18.86363636,880.6536641,6.780664432,43.92728527,3.782535659,56.00859471,4.025505156,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,64.22964935
90,433.15,4.5,0.496912443,4,90,0,0,17.2386,5258.527273,8.56760628,407.772901,6.010710404,599.8298264,6.396645992,3.71375,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.609067464
0.663333333,463.15,5,0.1631338,0.38,0.33,0.333333,8.25,22.38636364,147.3826537,4.993032291,14.31359221,2.66120959,24.49163112,3.198331472,4.451428571,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,54.94416243
40.79231167,398.15,8,0.101967982,8,28.29231167,12.5,8,18.86363636,154.0851466,5.03750535,5.976115875,1.787770838,7.16012067,1.968526834,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,65.68178005
1.003333333,463.15,3.9,0.0815669,0.38,0.67,0.333333,8.25,21.93181818,299.2314483,5.701217349,29.06092963,3.369394648,49.72543289,3.90651653,3.7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,53.34715026
608.9286233,373.65,8,0.101967982,8,599.4911233,9.4375,8,18.86363636,620.1612175,6.429979473,10.52263224,2.353528389,10.67375284,2.367787723,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,80.80661449
10,463.15,8,8.51E-06,0.509,10,0,0,21.375,4466.14102,8.404280008,433.7452183,6.072457307,742.1706401,6.60957919,3.71375,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.92280702
60,423.15,6,0,0.42,60,0,0,24.88636364,1779.655474,7.484175071,119.2324881,4.781075269,165.9773925,5.111851589,1.595878788,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.397139959
131.9217484,373.65,8,0.203935964,8,122.4842484,9.4375,8,18.86363636,126.7074318,4.841880743,2.149917908,0.765429659,2.180793917,0.779688993,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,66.15613979
86,413.15,5,0.04,3,56,30,3.833333333,16.93181818,843.2100508,6.737216098,46.89989699,3.848015479,61.61851235,4.120962351,1.595878788,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12.40268457
79.81726272,438.15,8,0,5,59.81726272,20,7,17.84090909,4905.311883,8.498073955,403.4983393,6.000172372,609.5636719,6.412743409,4.056615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.47915853
83.58759619,408.15,8,0.203935964,8,69.83759619,13.75,8,18.86363636,749.2358707,6.619053848,37.37212388,3.620925076,47.65056904,3.863894572,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,74.37878528
249.0620407,388.15,8,0.203935964,8,237.8120407,11.25,8,18.86363636,657.4901409,6.488429769,18.90056774,2.939191961,21.21118877,3.054528815,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,64.76281535
11.25,388.15,8,0.305903946,8,0,11.25,8,18.86363636,0,0,0,0,0,0,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,19.56779322
80,433.15,8,0,2,50,30,2,19.48,2921.404041,7.979819616,226.5405005,5.422923739,333.2387924,5.808859327,5.479512195,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.045081203
16.25747781,408.15,8,0.305903946,8,2.507477814,13.75,8,18.86363636,26.90087325,3.292158749,1.341824126,0.294029977,1.710865654,0.536999473,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,58.98415684
8,453.15,1.53164557,0.050653942,6,7.5,0.5,310,17.04545455,1700.422169,7.438631834,158.3833484,5.06501835,258.260568,5.553969029,2.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,28.9927573
145.5428126,398.15,8,0.305903946,8,133.0428126,12.5,8,18.86363636,724.5756909,6.58558623,28.10230827,3.335851718,33.67001619,3.516607714,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,73.47775989
1.533333,463.15,3.9,0.1631338,0.38,1.2,0.333333,8.25,25.68181818,535.9369224,6.284016472,52.0494262,3.952193771,89.06047682,4.489315654,3.515384615,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,59.57522124
79.94575903,418.15,8,0,5,59.94575903,20,6,16.70454545,1266.848494,7.144287595,77.73482811,4.353303395,105.1629169,4.655510737,4.056615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.048215528
200.2218491,438.15,8,0,5,180.2218491,20,7,17.84090909,14779.08446,9.600968248,1215.689477,7.103066666,1836.538269,7.515637703,4.056615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.66488655
148.8456211,398.15,8,0.203935964,8,136.3456211,12.5,8,18.86363636,742.5633953,6.610108248,28.79995245,3.360373736,34.50587959,3.541129732,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,76.41798871
198.2959184,398.15,8,0.407871928,8,185.7959184,12.5,8,18.86363636,1011.878833,6.919564112,39.24521793,3.669829601,47.02059029,3.850585597,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,65.24490959
99,413.15,5,0.02,3,69,30,3.833333333,16.93181818,1038.955241,6.945970911,57.78737307,4.056770293,75.92280986,4.329717164,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.771812081
155.6614838,398.15,8,0.101967982,8,143.1614838,12.5,8,18.86363636,779.6838403,6.658888505,30.23965047,3.409153993,36.23081461,3.589909989,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,77.73131526
76.3333302,408.15,8,0.101967982,8,62.5833302,13.75,8,18.86363636,671.410221,6.509380308,33.49015568,3.511251535,42.70094417,3.754221032,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,78.06451201
180.0529486,438.15,8,0,5,160.0529486,20,7,17.84090909,13125.1347,9.48228435,1079.639823,6.984382768,1631.008485,7.396953805,4.056615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.28128609
164.0937615,373.65,8,0.407871928,8,154.6562615,9.4375,8,18.86363636,159.9887166,5.075103292,2.714620618,0.998652208,2.753606595,1.012911542,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,77.29909089
140.0249344,463.15,6,0,0.42,140.0249344,0,0,24.88636364,62537.11032,11.04351542,6073.514573,8.711692724,10392.23952,9.248814606,1.595878788,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.210327625
285.5144521,373.65,8,0.101967982,8,276.0769521,9.4375,8,18.86363636,285.5959198,5.654577944,4.845870313,1.57812686,4.915464196,1.592386194,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,70.34774464
28.60330325,388.15,8,0.305903946,8,17.35330325,11.25,8,18.86363636,47.97749419,3.87073203,1.379187036,0.321494221,1.547794595,0.436831076,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,60.64701294
9.4375,373.65,8,0.101967982,8,0,9.4375,8,18.86363636,0,0,0,0,0,0,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,14.91203417
315.565853,373.65,8,0.407871928,8,306.128353,9.4375,8,18.86363636,316.683475,5.757902773,5.373350751,1.68145169,5.450520036,1.695711024,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,79.29341314
45,413.15,5,0,13.375,15,30,2,16.81818182,225.859835,5.419914608,12.56247241,2.530713989,16.50495867,2.803660861,5.479512195,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.045667787
48.96253122,433.15,6,0,5,44.96253122,4,33.75,14.7,2627.074408,7.873626114,203.7166866,5.316730237,299.6651922,5.702665825,3.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.468352857
63.78494624,433.15,6,0,5,59.78494624,4,33.75,15.1,3493.11967,8.158550504,270.8742329,5.601654628,398.4532658,5.987590216,3.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.007715008
478.409179,373.65,8,0.305903946,8,468.971679,9.4375,8,18.86363636,485.1415412,6.184440686,8.231675696,2.107989602,8.349894766,2.122248936,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,80.37562959
130,413.15,5,0.2,3,100,30,3.833333333,16.93181818,1505.732234,7.317034593,83.74981605,4.427833974,110.0330578,4.700780846,1.595878788,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,79.73154363
248.4676285,373.65,8,0.305903946,8,239.0301285,9.4375,8,18.86363636,247.2717439,5.51048791,4.195601968,1.434036826,4.255857033,1.44829616,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,79.23646289
10.03333333,443.15,3.9,0.1631338,0.38,9.7,0.333333,7.25,21.93181818,1116.426901,7.017888597,96.5441737,4.570000662,149.6959296,5.0086061,3.7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,57.45077721
6,448.15,9,0.152937938,0.84,2,4,75,16.59090909,323.0777296,5.777892943,29.11747763,3.3713386,46.31183335,3.835397508,4.451428571,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.444405742
159.7947412,418.15,8,0,5,139.7947412,20,6,16.70454545,2954.316706,7.99102267,181.2792156,5.20003847,245.2420819,5.502245812,4.056615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.578586318
10,448.15,9,0.152937938,0.84,6,4,75,16.59090909,969.2331889,6.876505232,87.35243288,4.469950888,138.9355001,4.934009797,4.451428571,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,71.92687897
110.5356098,373.65,8,0.203935964,8,101.0981098,9.4375,8,18.86363636,104.583912,4.649989735,1.774535416,0.573538651,1.800020376,0.587797985,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,60.82958961
115.33551,398.15,8,0.305903946,8,102.83551,12.5,8,18.86363636,560.061151,6.328045976,21.72169355,3.078311464,26.02525624,3.259067461,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,76.51846228
60.81913329,388.15,8,0.305903946,8,49.56913329,11.25,8,18.86363636,137.0461157,4.92031748,3.939601876,1.371079671,4.421223756,1.486416526,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,81.19818599
170.5869418,388.15,8,0.407871928,8,159.3369418,11.25,8,18.86363636,440.5263418,6.087970243,12.66360884,2.538732435,14.21175287,2.654069289,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,77.80020972
140.6706233,373.65,8,0.203935964,8,131.2331233,9.4375,8,18.86363636,135.7579627,4.910873614,2.303483473,0.83442253,2.336564911,0.848681864,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,69.18894032
74.73324195,408.15,8,0.305903946,8,60.98324195,13.75,8,18.86363636,654.2440587,6.48348046,32.63390204,3.485351688,41.60919532,3.728321184,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,70.03626658
41.92014917,408.15,8,0.101967982,8,28.17014917,13.75,8,18.86363636,302.2166769,5.711144233,15.07466411,2.713015461,19.22064491,2.955984957,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,79.37953566
46.11640212,448.15,6,0,5,42.11640212,4,37.5,15.1,6803.435788,8.825183026,613.1616982,6.418628683,975.2438981,6.882687592,3.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.24503311
101,413.15,5,0.2,3,71,30,3.833333333,16.93181818,1069.069886,6.974544284,59.46236939,4.085343665,78.12347102,4.358290537,1.595878788,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,78.55033558
84.53588438,388.15,8,0.203935964,8,73.28588438,11.25,8,18.86363636,202.6169336,5.31131717,5.824536125,1.762079361,6.536593874,1.877416215,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,77.51981657
90,423.15,4.5,0.21725,4,90,0,0,17.2386,2669.483211,7.889640179,178.8487322,5.186540377,248.9660887,5.517316697,3.71375,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.020576156
79.68950345,418.15,8,0,5,59.68950345,20,6,17.84090909,1261.432982,7.140003641,77.40252797,4.349019441,104.7133674,4.651226783,4.056615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.136819328
100,433.15,8,0,4,60,40,3.375,11.932,3505.684849,8.162141172,271.8486007,5.605245296,399.8865509,5.991180884,1.595878788,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.179684881
18.70408163,398.15,8,0.407871928,8,6.204081633,12.5,8,18.86363636,33.78857263,3.520122658,1.310473006,0.270388146,1.570107584,0.451144142,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,66.28818084
30,443.15,8,0.101958625,8,30,0,0,19.43,3452.866703,8.146960094,298.5902279,5.699072158,462.9771018,6.137677597,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7.25214055
116.3062621,398.15,8,0.101967982,8,103.8062621,12.5,8,18.86363636,565.3480457,6.337441551,21.92674314,3.08770704,26.27093082,3.268463036,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,79.00714838
1.003333333,463.15,5,0.1631338,0.38,0.67,0.333333,8.25,22.38636364,299.2314483,5.701217349,29.06092963,3.369394648,49.72543289,3.90651653,4.451428571,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,50.03045684
15.89914118,398.15,8,0.305903946,8,3.399141177,12.5,8,18.86363636,18.51234967,2.918438059,0.717992287,-0.331296453,0.860242927,-0.150540456,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,44.21123614
8,453.15,1.53164557,0.101307885,6,7.5,0.5,310,17.04545455,1700.422169,7.438631834,158.3833484,5.06501835,258.260568,5.553969029,2.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,42.96474749
89.09961476,388.15,8,0.305903946,8,77.84961476,11.25,8,18.86363636,215.2344937,5.371728102,6.187247344,1.822490294,6.943647051,1.937827148,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,81.13781078
60,413.15,4,0,4,30,30,2,19.48,451.7196701,6.113061788,25.12494481,3.22386117,33.00991733,3.496808042,5.479512195,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.102669405
39.5583329,398.15,8,0.305903946,8,27.0583329,12.5,8,18.86363636,147.3646707,4.992910268,5.715465554,1.743175756,6.847829578,1.923931752,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,80.0743991
184,433.15,6,0,5,180,4,33.75,14.7,10517.05455,9.260753461,815.545802,6.703857585,1199.659653,7.089793173,3.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30.07680989
115.5978461,408.15,8,0.407871928,8,101.8478461,13.75,8,18.86363636,1092.650146,6.996361351,54.50173732,3.998232579,69.49133545,4.241202075,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,58.86568348
60,433.15,8,0,2,30,30,2,19.48,1752.842424,7.468993992,135.9243003,4.912098116,199.9432755,5.298033704,5.479512195,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.207532201
237.8184587,388.15,8,0.203935964,8,226.5684587,11.25,8,18.86363636,626.4044808,6.439996298,18.00696251,2.890758489,20.20833905,3.006095344,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,67.35514713
60,443.15,10,0,0.178,30,30,4.833333333,19.77272727,3452.866703,8.146960094,298.5902279,5.699072158,462.9771018,6.137677597,5.479512195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.558942528
105.2448106,388.15,8,0.203935964,8,93.99481063,11.25,8,18.86363636,259.8718766,5.560188727,7.470417731,2.010950919,8.383686825,2.126287773,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,78.95242094
56.47278912,398.15,8,0.407871928,8,43.97278912,12.5,8,18.86363636,239.4839183,5.478486268,9.288264817,2.228751756,11.12848183,2.409507752,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,77.81185502
242.4167979,373.65,8,0.203935964,8,232.9792979,9.4375,8,18.86363636,241.0122844,5.484847905,4.089394116,1.408396821,4.148123879,1.422656155,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,79.40602422
35,403.15,5,0,13.375,10,25,2,16.81818182,76.4382632,4.336483398,3.381489135,1.218316185,4.181059686,1.430564728,5.479512195,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.045667787
12,553.15,1.53164557,0.101307885,6,11.5,0.5,510,17.04545455,2293837.795,14.64573687,100604.704,11.51895429,245546.1747,12.41124029,2.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,55.95904943
41.42857143,483.15,15,0,0.59,15,26.42857143,7,16.03409,25995.46347,10.16567732,2510.037946,7.82805315,4701.022412,8.455535298,2.575238095,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.88093618
190,433.15,10,0,4,150,40,3.375,11.932,8764.212122,9.078431904,679.6215016,6.521536028,999.7163773,6.907471616,1.595878788,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37.54609454
63.85390523,408.15,8,0.203935964,8,50.10390523,13.75,8,18.86363636,537.5277086,6.28698031,26.81205332,3.288851537,34.18616512,3.531821034,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,77.50117579
121.3435374,398.15,8,0.407871928,8,108.8435374,12.5,8,18.86363636,592.781976,6.384826669,22.9907545,3.135092157,27.54574709,3.315848153,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,73.41969075
34.59235453,388.15,8,0.407871928,8,23.34235453,11.25,8,18.86363636,64.53570613,4.167218654,1.855178366,0.617980846,2.081976535,0.7333177,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,75.99605072
64.92868586,408.15,8,0.305903946,8,51.17868586,13.75,8,18.86363636,549.0582344,6.308204509,27.38719962,3.310075737,34.91949375,3.553045233,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,71.78775649
113.9177242,373.65,8,0.407871928,8,104.4802242,9.4375,8,18.86363636,108.0826396,4.682896116,1.833900341,0.606445033,1.860237869,0.620704366,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,75.89432162
139.7691109,418.15,8,0,5,119.7691109,20,6,17.84090909,2531.110127,7.836413271,155.3109243,5.045429071,210.1110946,5.347636413,4.056615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.359670156
20.57768865,388.15,8,0.101967982,8,9.327688654,11.25,8,18.86363636,25.78869981,3.249936404,0.741335934,-0.299301404,0.831965296,-0.18396455,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32.25560444
61.97602884,398.15,8,0.101967982,8,49.47602884,12.5,8,18.86363636,269.4555767,5.596403541,10.4507007,2.346669029,12.52122276,2.527425025,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,76.31372288
150,413.15,10,0,4,120,30,3.833333333,11.932,1806.87868,7.49935615,100.4997793,4.610155531,132.0396693,4.883102403,1.595878788,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.586657727
40,433.15,9,0.152937938,0.84,36,4,67.5,16.59090909,2103.410909,7.651315549,163.1091604,5.094419672,239.9319306,5.48035526,4.451428571,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,66.58384186
179.7537353,418.15,8,0,5,159.7537353,20,6,16.70454545,3376.115046,8.124480933,207.1610962,5.333496733,280.2561692,5.635704075,4.056615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.916095005
63.80016653,433.15,6,0,5,59.80016653,4,33.75,14.7,3494.008963,8.158805056,270.9431932,5.60190918,398.5547056,5.987844768,3.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.067091706
22.29416565,408.15,8,0.407871928,8,8.544165652,13.75,8,18.86363636,91.66402826,4.518130026,4.572230927,1.520001254,5.829730367,1.76297075,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,81.10512207
14,448.15,9,0.152937938,0.84,10,4,75,16.59090909,1615.388648,7.387330856,145.5873881,4.980776512,231.5591668,5.444835421,4.451428571,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,79.07416759
98.97336563,453.15,40,0,0.425,95.20547945,3.767886179,41.13712375,20.9,21585.26772,9.979766311,2010.52835,7.606152827,3278.37616,8.095103506,3.515384615,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40.52620528
24.44016828,408.15,8,0.203935964,8,10.69016828,13.75,8,18.86363636,114.6869018,4.742205823,5.720619193,1.74407705,7.293959549,1.987046547,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,78.35926778
110,443.15,4,0,5,60,50,2.9,17.6,6905.733407,8.840107274,597.1804559,6.392219339,925.9542035,6.830824777,1.595878788,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38.86363636
87.28031038,373.65,8,0.101967982,8,77.84281038,9.4375,8,18.86363636,80.52678378,4.388589847,1.366344278,0.312138763,1.385967008,0.326398097,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31.69279447
12,453.15,1.53164557,0.050653942,6,11.5,0.5,310,17.04545455,2607.313993,7.866075849,242.8544676,5.492462365,395.9995376,5.981413044,2.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,39.17510844
349.7433769,373.65,8,0.305903946,8,340.3058769,9.4375,8,18.86363636,352.0394194,5.863743156,5.973255405,1.787292073,6.05904021,1.801551406,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,80.18604892
5,332.9502883,4,0,3,0,5,3.956065646,19.9,0,0,0,0,0,0,2.529022005,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.134940436
75,413.15,5,0.2,3,45,30,3.833333333,16.93181818,677.5795051,6.518526897,37.68741722,3.629326278,49.514876,3.90227315,1.595878788,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,70.2818792
13,433.15,9,0.152937938,0.84,9,4,67.5,16.59090909,525.8527273,6.265021188,40.7772901,3.708125311,59.98298264,4.094060899,4.451428571,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,61.21604711
34,440.15,6,0,5,30,4,35.5,15.1,2817.401437,7.943570263,236.6860733,5.466734678,361.3295614,5.889790454,3.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.337358784
140.7142857,443.15,15,0,0.59,120,20.71428571,7,15,13811.46681,9.533254455,1194.360912,7.085366519,1851.908407,7.523971958,2.575238095,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29.9
110.3333333,413.15,5,0.0815669,0.38,110,0.333333,5.75,22.38636364,1656.305457,7.412344773,92.12479765,4.523144154,121.0363635,4.796091026,4.451428571,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,61.19796953
64.32967033,440.15,6,0,5,60.32967033,4,35.5,15.1,5665.76333,8.642196909,475.9730925,6.165361324,726.6297773,6.588417101,3.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.16738086
120,443.15,4,0,10.35,60,60,2.416666667,19.74,6905.733407,8.840107274,597.1804559,6.392219339,925.9542035,6.830824777,3.71375,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.927051672
80,443.15,10,0.865916206,0.178,50,30,4.833333333,19.77272727,5754.777839,8.657785717,497.6503799,6.209897782,771.6285029,6.64850322,5.479512195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36.18699771
133,443.15,5,0.02,3,103,30,4.833333333,16.93181818,11854.84235,9.3804917,1025.159783,6.932603765,1589.554716,7.371209203,1.595878788,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25.39597316
50.64,469.15,8,0,8,32.886875,17.753125,9.632107023,18.63636364,22060.59398,10.00154822,2164.775487,7.680071934,3808.957597,8.245110834,1.595878788,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.746341462
42.85714286,493.15,15,0,0.59,15,27.85714286,7,16.03409,51207.60942,10.84364342,4731.757532,8.462051984,9246.180286,9.131965803,2.575238095,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.151665607
94,440.15,6,0,5,90,4,35.5,15.1,8452.204312,9.042182552,710.0582199,6.565346967,1083.988684,6.988402743,3.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.36151149
100.840344,408.15,8,0.407871928,8,87.09034396,13.75,8,18.86363636,934.3278298,6.839827372,46.60456975,3.8416986,59.42221202,4.084668096,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,63.1879249
16.52740189,388.15,8,0.407871928,8,5.277401894,11.25,8,18.86363636,14.59068139,2.680383064,0.419431631,-0.868854745,0.470707738,-0.753517891,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,46.7543925
